id,province,municipality,name,lat,lng,type,openAllYear,paid,free,warning,codes,rawTags
13c60bcb01aa2c4a,LUGO,Sarria,Área de Sarria,42.77194,-7.41028,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM|GA|VG,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Ga/Vg
759ff22936653236,LUGO,Vilalba,Area de Vilalba,43.29556,-7.67694,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
6695a6b7ab40d16d,LUGO,Viveiro,Área de Viveiro,43.66778,-7.59972,PU,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|SM|GA,(PU)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Sm/Ga
93f6c9c2a7c32232,MADRID,Brea de Tajo,Área del Mirador del Sur,40.22833,-3.10889,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm
fa67d68174a2d115,MADRID,Buitrago de Lozoya,Área de Arampe,40.98694,-3.63833,RU,1,0,1,0,PN|AL|AG|AN|SM|GA,(RU)@#/Pn/Al/Ag/An/Sm/Ga
e5f0d8e029ded892,MADRID,Chinchón,Área de Chinchón,40.14056,-3.42722,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|RT|SM|GA|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Rt/Sm/Ga/Vg/Wi
0d75d369d660f285,MADRID,El Boalo,Cerceda - Matelpino - Área de El Boalo,40.72111,-3.92205,PU,0,1,0,0,AL|AG|AN|CE|PI|JU|RT|SM,(PU)€/Al/Ag/An/Ce/Pi/Ju/Rt/Sm
0e0f5266445f78b5,MADRID,Gascones,Área Camper Sierra de Madrid,41.00917,-3.63333,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|GA|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Ga/Wi
9d02db35ebe2ae5d,MADRID,Madrid [Valdebernardo],Parking de Valdebernardo,40.39611,-3.61917,PK,1,0,1,0,PN|RT|SM|GA,(PK)@#/Pn/Rt/Sm/Ga
ad1b1ebf55cc27ff,MADRID,Pinto,Área de Pinto,40.23861,-3.69083,PU,0,1,0,0,AL|AG|AN|PI|RT|SM|GA|VG|WI,(PU)€/Al/Ag/An/Pi/Rt/Sm/Ga/Vg/Wi
0b94a1ffa94bab13,MADRID,Torrelaguna,Área de Torrelaguna,40.82611,-3.53306,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm/Ga
e2c2ef4caad86d3c,MURCIA,Archena,Área de Archena (Murcia),38.12222,-1.29417,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
42d7322a6cedfaeb,MURCIA,Balsicas,Torrepacheco - Area de Balsicas,37.82083,-0.97583,PR,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|GA|VG,(PR)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Ga/Vg
80e636b0a96718b4,MURCIA,Cartagena,Área de Cartagena,37.65361,-1.00333,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|SM|GA|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Sm/Ga/Vg/Wi
c0b0be77c3390402,MURCIA,Cartagena [Belmonte Plus],Área de Belmonte Plus,37.615,-1.00556,RU,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|GA|WI,(RU)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Ga/Wi
5cef001a0b192416,MURCIA,Ceutí,Area de Ceutí,38.08111,-1.26722,PU,1,0,1,0,PN|AL|AG|AN|RT|SM,(PU)@#/Pn/Al/Ag/An/Rt/Sm
190bce4e02b63c7c,MURCIA,Lorca [Caravan],Área de Caravanas Lorca,37.61194,-1.75944,PR,0,1,0,0,AL|AG|AN|RT|SM|GA|VG,(PR)€/Al/Ag/An/Rt/Sm/Ga/Vg
d255e9f3d47b4499,MURCIA,Lorca [San Diego],Área del Centro Comercial San Diego,37.67861,-1.69222,PR,1,1,0,0,PN|AL|AG|AN|RT|SM|VG,(PR)@€/Pn/Al/Ag/An/Rt/Sm/Vg
0d9afa0ab4e2a816,MURCIA,Lorquí,Área Municipal de Lorquí,38.07944,-1.25806,PU,1,0,1,0,PN|AL|AG|AN|RT|SM,(PU)@#/Pn/Al/Ag/An/Rt/Sm
e075febae0ed7b78,MURCIA,Los Curas,Ramonete - Área de Villa Brisa,37.52611,-1.43389,PR,0,1,0,0,AL|AG|AN|CE|GA|WI,(PR)€/Al/Ag/An/Ce/Ga/Wi
eb29efe2d1711ce0,MURCIA,Los Narejos,Camping Car Área Narejos,37.76306,-0.83056,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|SM|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Sm/Vg/Wi
7834b9ff69330cf2,MURCIA,Los Puertos de Santa Bárbara,Camper Park Los Olivos,37.64972,-1.11083,PR,0,1,0,0,AL|AG|AN|CE|PI|GA|VG|WI,(PR)€/Al/Ag/An/Ce/Pi/Ga/Vg/Wi
7bdb8f06af6f76a5,MURCIA,Los Ramos,Camper Park Huerta de Murcia,38.00722,-1.04361,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|SM|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Sm/Vg/Wi
ccc5570075fc0713,MURCIA,Mula,Area de Mula,38.04056,-1.47944,PU,1,0,1,0,PN|AL|AG|AN|RT|SM,(PU)@#/Pn/Al/Ag/An/Rt/Sm
c375150d254df1e7,MURCIA,Murcia,Área de Murcia,38.02917,-1.14722,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
1e2e6750aef7fd2b,MURCIA,Ricote,Área Huerta de Ricote,38.15111,-1.36667,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
7e563373bf6aee1f,MURCIA,San Javier [La Ribera],Camper Park La Ribera,37.80417,-0.81583,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|RT|SM|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Rt/Sm/Vg/Wi
d01023ec78a119ed,MURCIA,San Javier [Navarro],Área de E. S. Hermanos Navarro,37.8175,-0.81917,RU,1,1,0,0,PN|AL|AG|AN|CE|SM|GA|VG,(RU)@€/Pn/Al/Ag/An/Ce/Sm/Ga/Vg
3963502e9c4ae436,MURCIA,Totana,CamperStop Sierra de Espuña,37.7925,-1.50972,PR,0,1,0,0,AL|AG|AN|CE|PI|WI,(PR)€/Al/Ag/An/Ce/Pi/Wi
0fb9cbc2cdc08b45,MURCIA,Yecla,Area de Finca-Caravana,38.71444,-1.11944,PR,1,1,0,0,PN|AL|AG|AN|PI|VG|WI,(PR)@€/Pn/Al/Ag/An/Pi/Vg/Wi
6f81294eafd220c1,MURCIA,Zeneta,Camper Park Casablanca,38.00194,-1.01972,PR,1,1,0,0,PN|AL|AG|AN|CE|JU|RT|SM|GA|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Ju/Rt/Sm/Ga/Vg/Wi
41104a073382671a,MURCIA,Águilas (Aníbal),Camper Área Aníbal,37.38861,-1.61639,PR,1,1,0,0,PN|AL|AG|AN|CE|SM|GA|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Sm/Ga/Vg/Wi
81970ff2f0c3fb36,MÁLAGA,Antequera,Área de Antequera,37.02139,-4.57194,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
8a151d06bb08805a,MÁLAGA,Archidona,Área de Archidona,37.09111,-4.38806,PU,1,0,1,0,PN|AL|AG|AN|RT|SM,(PU)@#/Pn/Al/Ag/An/Rt/Sm
038b8c53dca883bd,MÁLAGA,Benarrabá,Área de Benarrabá,36.54944,-5.27861,PU,1,0,1,0,PN|AL|AG|AN|RT|SM,(PU)@#/Pn/Al/Ag/An/Rt/Sm
1b3c78d365e8aa0d,MÁLAGA,Caleta de Vélez,Área del Puerto Deportivo,36.74833,-4.06556,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|RT|SM|GA|VG,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Rt/Sm/Ga/Vg
a3f1ea30c8f54512,MÁLAGA,Campillos,Área de Campillos,37.04278,-4.86333,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
199631b91082975f,MÁLAGA,Casares,Área de Casares,36.44611,-5.27833,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm
86d574f91c9a04d4,MÁLAGA,Coín,Área de Coín,36.66611,-4.74417,PU,1,0,1,0,PN|AL|AG|AN|PI|RT|SM|GA|VG,(PU)@#/Pn/Al/Ag/An/Pi/Rt/Sm/Ga/Vg
f7be288402c15bee,MÁLAGA,Cártama [La Rociá],Área Finca La Rociá,36.72028,-4.67778,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|SM|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Sm/Wi
0adbcd4c5261d4ed,MÁLAGA,Málaga,Área de Málaga Beach,36.71361,-4.31639,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|SM|GA|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Sm/Ga/Vg/Wi
d50be2abaff13689,MÁLAGA,Nerja [Lidl],Parking de Lidl-Nerja,36.75417,-3.88472,PK,0,0,1,0,SM|GA,(PK)#/Sm/Ga
dd4faf4d3cf16c88,MÁLAGA,Periana,Finca Oasis Las Palmeras,36.92639,-4.17444,PK,1,1,0,0,PN|AL|CE|PI|JU|RT|WI,(PK)@€/Pn/Al/Ce/Pi/Ju/Rt/Wi
5f349fdc59757d2c,MÁLAGA,Ronda [Ac Ronda],Área de Autocaravanas Ronda,36.72194,-5.17194,PR,1,1,0,0,PN|AL|AG|AN|CE|JU|RT|SM|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Ju/Rt/Sm/Vg/Wi
a6403fce6c2a97e1,MÁLAGA,Ronda [Ciudad Ronda],Parking de Autocaravanas Ciudad de Ronda,36.75222,-5.14778,PK,1,1,0,0,PN|AL|AG|AN|CE|PI|RT|GA|VG|WI,(PK)@€/Pn/Al/Ag/An/Ce/Pi/Rt/Ga/Vg/Wi
8a790063f0f50fc1,MÁLAGA,Torre de Benagalbón,Camper Area M&H - El Rincón,36.71639,-4.23806,PR,1,1,0,0,PN|AL|AG|AN|CE|SM|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Sm/Vg/Wi
c8c7ac6aeaab1a6c,MÁLAGA,Torrox,Costa - Camper Área Milucar,36.7325,-3.94306,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|RT|SM|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Rt/Sm/Vg/Wi
709af60e2cd163da,MÁLAGA,Vélez Málaga,Área de Distreax-22,36.76306,-4.095,RU,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|GA|VG|WI,(RU)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Ga/Vg/Wi
b2f010dded34e189,NAVARRA,Almándoz,Parking Venta de San Blas,43.06806,-1.6125,PK,1,0,1,0,PN|PI|RT,(PK)@#/Pn/Pi/Rt
bacdee3da09fe0f5,NAVARRA,Amaiur | Maya,Parking de Otsondo,43.23306,-1.49889,PK,1,0,1,0,PN|AL|PI,(PK)@#/Pn/Al/Pi
82fa5bca7715fb30,NAVARRA,Aoiz,Área de Aoiz,42.77833,-1.37528,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm
19fc2ab23c1a8f3a,NAVARRA,Arguedas,Parking de Senda Viva,42.19083,-1.58528,PK,1,0,1,0,PN,(PK)@#/Pn
5d5e90133fcb25d8,NAVARRA,Arguedas,Área de Arguedas,42.17361,-1.59139,PU,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|WI,(PU)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Wi
b39120d5c24735ac,NAVARRA,Arizcun,Area de Ordoki,43.17861,-1.48806,PU,1,0,1,0,PN|AL|AG|AN|PI|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Pi/Rt/Sm/Ga
8ec27234760e072a,NAVARRA,Arróniz,Área de Arróniz,42.58889,-2.09583,PU,1,0,1,0,PN|AL|AG|AN|PI|RT|SM,(PU)@#/Pn/Al/Ag/An/Pi/Rt/Sm
7dd24e9f20d7fc61,NAVARRA,Artaza,Área del Camping Artaza,42.77194,-2.11694,CP,1,1,0,0,PN|AL|AG|AN|PI|JU|RT|SM|VG,(CP)@€/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Vg
71ca7ca9ecc9f938,NAVARRA,Ayegui,Área de Ayegui,42.65444,-2.04528,PU,1,1,0,0,PN|AL|AG|AN|PI|JU|RT|SM,(PU)@€/Pn/Al/Ag/An/Pi/Ju/Rt/Sm
e5032bdf8902de2e,NAVARRA,Berriozar,Área de Berriozar,42.84028,-1.66528,PU,1,1,0,0,PN|AL|AG|AN|RT|SM|GA,(PU)@€/Pn/Al/Ag/An/Rt/Sm/Ga
b3c6acf369905d9c,NAVARRA,Carcastillo,Área de Carcastillo,42.37778,-1.43861,PU,1,0,1,0,PN|AL|AG|AN|RT|WI,(PU)@#/Pn/Al/Ag/An/Rt/Wi
6ddd9fc7ec89f2c8,NAVARRA,Cascante,Area de Cascante,41.99306,-1.68806,PU,1,1,0,0,PN|AL|AG|AN|JU|RT|SM|GA,(PU)@€/Pn/Al/Ag/An/Ju/Rt/Sm/Ga
59400a4e799eda6d,NAVARRA,Cirauqui,Parking de Cirauqui,42.67667,-1.88917,PK,1,0,1,0,PN|JU|RT|SM,(PK)@#/Pn/Ju/Rt/Sm
9a55c2195a6ff30e,NAVARRA,Dantxarinea,Área de Dantxarinea,43.28944,-1.50417,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
3c830d44ca770d43,NAVARRA,Ecay de Lónguida,Parking del Hotel Ekai,42.77611,-1.38528,PK,1,0,1,0,PN|RT|GA|VG,(PK)@#/Pn/Rt/Ga/Vg
2188b38ab36bf01e,NAVARRA,Falces,Area de Falces,42.39306,-1.79583,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Ga
07b927a58faf6852,NAVARRA,Fontellas,Área de Artajo,42.00028,-1.56111,PR,1,0,1,0,PN|AL|AG|AN|PI,(PR)@#/Pn/Al/Ag/An/Pi
0e6c6c3d06cecd61,NAVARRA,Isaba,Área de Isaba,42.85889,-0.925,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA|WI,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga/Wi
d4312655f5ddb880,NAVARRA,Legarda,Área de El Camino,42.71083,-1.77778,RU,1,1,0,0,PN|AL|AG|AN|PI|RT|SM|GA|WI,(RU)@€/Pn/Al/Ag/An/Pi/Rt/Sm/Ga/Wi
8bd7b81a31f0a6cb,NAVARRA,Lumbier,Parking de Lumbier,42.65444,-1.30389,PK,1,0,1,0,PN|RT|SM,(PK)@#/Pn/Rt/Sm
0555175576d1d22b,NAVARRA,Marcilla,Área de Marcilla,42.32083,-1.73139,PU,1,1,0,0,PN|AL|AG|AN|PI|JU|RT|SM|GA|VG,(PU)@€/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Ga/Vg
1f262a70af72bbc2,NAVARRA,Ochagavía,Parking de la Estación Patatera,42.90611,-1.08722,PK,1,0,1,0,PN|RT|SM,(PK)@#/Pn/Rt/Sm
372e9247a47f2bcb,NAVARRA,Olite,Área de Olite-Erriberri,42.48056,-1.6475,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
c4f78669451da1c2,NAVARRA,Pamplona,Área de Trinitarios,42.82111,-1.65694,PU,1,1,0,0,PN|AL|AG|AN|CE|PI|SM|GA|VG,(PU)@€/Pn/Al/Ag/An/Ce/Pi/Sm/Ga/Vg
24656edcaac6e6d5,NAVARRA,Roncesvalles,Parking de Roncesvalles,43.00917,-1.31889,PK,1,0,1,0,PN|RT,(PK)@#/Pn/Rt
030f51fd319d8060,NAVARRA,San Martín de Unx,Parking de San Martín de Unx,42.5225,-1.56222,PK,1,0,1,0,PN|RT|SM,(PK)@#/Pn/Rt/Sm
b178146aa42eb589,NAVARRA,Tafalla,Área de Avia-Tafalla,42.51444,-1.67583,RU,1,1,0,0,PN|AL|AG|AN|GA,(RU)@€/Pn/Al/Ag/An/Ga
d24c272bc6880ad8,NAVARRA,Tafalla,Área de Tafalla,42.52583,-1.6825,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM|GA|VG|WI,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Ga/Vg/Wi
22c76b34a7175222,NAVARRA,Tudela,Área de Tudela,42.05861,-1.61194,PU,1,0,1,0,PN|AL|AG|AN|RT|SM,(PU)@#/Pn/Al/Ag/An/Rt/Sm
5fd8c5843aabaf21,NAVARRA,Uharte Arakil,Área de Itxesi,42.91417,-1.97361,PU,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|SM|WI,(PU)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Sm/Wi
b22ab09ea3e8fc21,NAVARRA,Viana,Área de Viana,42.51917,-2.36,PU,1,1,0,0,PN|AL|AG|AN|PI|JU|RT|SM,(PU)@€/Pn/Al/Ag/An/Pi/Ju/Rt/Sm
5c4c09beeab45119,NAVARRA,Zubiri,Saigots - Área de Josenea-Zubiri,42.93694,-1.50361,RU,1,1,0,0,PN|AL|AG|AN|CE|RT|GA,(RU)@€/Pn/Al/Ag/An/Ce/Rt/Ga
99a6f1849f824e9a,OURENSE,A Peroxa,Area de A Peroxa,42.44167,-7.79194,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM|WI,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Wi
915bcb81ac22d54b,OURENSE,A Rúa,Área de O Aguillón,42.38917,-7.115,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm
3b8fa44fee179efd,OURENSE,Amoeiro,Area de Amoeiro,42.41417,-7.94972,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm
0ae84bbbdb37c54d,OURENSE,Barbantes,Cenlle - Área de Barbantes,42.3325,-8.01306,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|GA,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Ga
ac7e511a62347f05,OURENSE,Carballiño,Área de Arenteiro,42.42361,-8.09806,CP,0,1,0,0,AL|AG|AN|CE|PI|JU|RT|SM|GA|VG|WI,(CP)€/Al/Ag/An/Ce/Pi/Ju/Rt/Sm/Ga/Vg/Wi
90b9f113eceac46b,OURENSE,Cartelle,Área de O Mundil,42.21444,-8.03361,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Vg/Wi
2bec9e29fac95277,OURENSE,Castro Caldelas,Area de Castro Caldelas,42.37472,-7.41806,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm
0f0810d4c8de67b8,OURENSE,Cualedro,Área de Abrea Cuquejo,41.98306,-7.54167,RU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA|WI,(RU)@#/Pn/Al/Ag/An/Rt/Sm/Ga/Wi
b43449e66a0342f8,OURENSE,Entrimo,Area de Entrimo,41.9325,-8.12139,PU,1,0,1,0,PN|AL|AG|AN|RT|SM,(PU)@#/Pn/Al/Ag/An/Rt/Sm
a884c77a07c9b961,OURENSE,Leiro,Área de El Salgueiral,42.37056,-8.12139,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm
520c97ed81ab0cbd,OURENSE,Muiños,Área de Mugueimes,41.95833,-7.96944,PU,1,0,1,0,PN|AL|AG|AN|CE|RT|SM,(PU)@#/Pn/Al/Ag/An/Ce/Rt/Sm
8b570e730c3d3bcd,OURENSE,Nogueira de Ramuín,Área de Luintra,42.40917,-7.72194,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt
60a4d3c92e91f689,OURENSE,O Barco de Valdeorras,Área de O Barco,42.41056,-6.975,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Ga
c1672197fb7d9650,OURENSE,Ourense,Área de Reza,42.35139,-7.895,RU,1,1,0,0,PN|AL|AG|AN|RT|SM|GA|WI,(RU)@€/Pn/Al/Ag/An/Rt/Sm/Ga/Wi
9b9161d813f8f886,OURENSE,Ourense [A Chavasqueira],Parking de A Chavasqueira,42.34972,-7.87944,PK,1,0,1,0,PN|AL,(PK)@#/Pn/Al
21559ce296197f95,OURENSE,Ourense [Outariz],Parking de Outariz,42.34833,-7.9125,PK,1,0,1,0,PN,(PK)@#/Pn
c4983a3eeb0e76be,OURENSE,Pontedeva,Área de O Valiño,42.17667,-8.155,PU,1,0,1,0,PN|AL|AG|AN|RT|SM,(PU)@#/Pn/Al/Ag/An/Rt/Sm
dbf62e4d67dcd08c,OURENSE,Ribadavia,Área de Ribadavia,42.28556,-8.14306,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|VG,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Vg
90baeb5b2e24f59a,OURENSE,Riós,Area de O Viaxeiro,41.9825,-7.28556,RU,1,1,0,0,PN|AL|AG|AN|CE|PI|RT|SM|GA|VG,(RU)@€/Pn/Al/Ag/An/Ce/Pi/Rt/Sm/Ga/Vg
798d6dde064fe3d1,OURENSE,San Xoán de Río,Área de San Xoán de Río,42.37139,-7.29806,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm
cf0ec85ee069180a,OURENSE,Tamallancos-Vilamarín,Area de Tamallancos,42.42333,-7.88778,RU,1,1,0,0,PN|AL|AG|AN|JU|RT|SM|GA|VG|WI,(RU)@€/Pn/Al/Ag/An/Ju/Rt/Sm/Ga/Vg/Wi
92a4dd3279cd3bd8,OURENSE,Trasmiras,Área de E. S. Verín,42.01944,-7.60861,RU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(RU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
52a116eae00807f6,OURENSE,Vilamartín de Valdeorras,Área del Complejo Paladium,42.40833,-7.04028,PR,1,0,1,0,PN|AL|AG|AN|RT|VG,(PR)@#/Pn/Al/Ag/An/Rt/Vg
b4bbc8f47588fa4f,OURENSE,Xinzo de Limia,Área de A Telleira,42.06222,-7.71944,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA|VG,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga/Vg
ed45062754f396b8,PALENCIA,Aguilar de Campoo,Área de Las Campas,42.78611,-4.25722,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
9a87ae1b3e6374ac,PALENCIA,Ampudia,Área de San Martín,41.91111,-4.78028,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm/Ga
b4bebc4dd928603d,PALENCIA,Astudillo,Area de La Joya,42.18944,-4.3,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Ga
d8dd639709fdac46,PALENCIA,Baltanás,Area de la Ermita de Revilla,41.93472,-4.2475,PU,1,0,1,0,PN|AL|AG|AN|PI|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Pi/Rt/Sm/Ga
abec9dcdfe7652a6,PALENCIA,Becerril de Campos,Área de Santa María,42.10972,-4.64333,PU,1,0,1,0,PN|AL|AG|AN|RT|SM,(PU)@#/Pn/Al/Ag/An/Rt/Sm
9599f4ba135b1ae0,PALENCIA,Becerril del Carpio,Área de la Puerta de la Montaña,42.71833,-4.29167,RU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA|VG|WI,(RU)@#/Pn/Al/Ag/An/Rt/Sm/Ga/Vg/Wi
d312ab0c9a928486,PALENCIA,Carrión de los Condes,Area de San Zoilo,42.33778,-4.60778,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm
5f2aa0a427bb8df1,PALENCIA,Cervera de Pisuerga,Área de El Maderao,42.87056,-4.49833,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Ga
225829a00aa94755,PALENCIA,Dueñas,Área del Parque del Hermanamiento,41.87583,-4.54222,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM|GA|VG,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm/Ga/Vg
282568c13710cc94,PALENCIA,Frómista,Área de San Telmo,42.26472,-4.4125,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm/Ga
84b6a1cf34d6ca4f,PALENCIA,Herrera de Pisuerga,Area de Fuente Los Cantos,42.59028,-4.33167,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Ga
83aedd67e50f4c7f,PALENCIA,Osorno [Los Chopos],Área de Los Chopos-Osorno,42.41694,-4.35111,RU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA|VG|WI,(RU)@#/Pn/Al/Ag/An/Rt/Sm/Ga/Vg/Wi
00680b4876684050,PALENCIA,Palencia,Parking de Parque Sur,41.98806,-4.51806,PK,1,0,1,0,PN|JU|RT|SM|GA,(PK)@#/Pn/Ju/Rt/Sm/Ga
36a900387661360a,PALENCIA,Palencia,Área de Isla Dos Aguas,42.00333,-4.53472,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm
ac3b383db9cb4279,PALENCIA,Palencia [Suances],Área de E. S. Suances,42.01028,-4.54556,RU,1,0,1,0,PN|AL|AG|AN|PI|RT|SM|GA,(RU)@#/Pn/Al/Ag/An/Pi/Rt/Sm/Ga
d2d4678c9051d678,PALENCIA,Piña de Campos,Área de Piña de Campos,42.21556,-4.43583,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm
